Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0.9132358125005384,1000,,,,-0.0623046875,0.025927734375,-0.982568359375,-0.00010052195873114262,-0.00844987034610234,12.533568692207336,-0.06306021534837783,0,0,0.7903705128925368,0,0,0,0,0.0708251953125,,
0.9274160000006901,1000,,,,-0.0625,0.0308349609375,-0.9870361328125,-0.00012697387201640874,-0.009675289927944019,12.533619141578674,-0.06146869966760278,0,0,0.7704245843564086,0,0,0,0,0.0679443359375,,
2.7787681250008522,1000,,,,-0.0625,0.02861328125,-0.9848388671875,-0.00009518440807449424,-0.009051289286541676,12.533368515968323,-0.06334141311235726,0,0,0.7938808377569745,0,0,0,0,0.06748046875,,
4.647593937500777,1000,,,,-0.0625,0.0259033203125,-0.98193359375,-0.0000958350781325681,-0.008523813953539058,12.532883191108704,-0.06185016925446689,0,0,0.7751626300027461,0,0,0,0,0.06904296875,,
6.506250125000809,1000.6632166666677,,,,-0.0625,0.0258544921875,-0.9820068359375,-0.00007880023217912456,-0.008020302601401278,12.533205139636994,-0.06340123736299574,0,0,0.79462127093175,0,0,0,0,0.0701171875,,
8.359845875000675,1040.1271395833455,,,,-0.057421875,0.0186767578125,-0.9821533203125,0.000610143858428605,-0.010332358185400072,12.53259780406952,-0.03422730450402014,0,0,0.6935683170445006,0,0,0,0,0.0707763671875,,
10.232771250000855,1102.5586937500143,,,,-0.0306640625,-0.0115966796875,-0.993994140625,0.0033662980973134665,-0.1557715419649794,12.529741573333741,0.10821356414817274,0,146.50293741288,1.3558764855857652,0,0,0,0,0.185546875,,
12.097708812500631,1164.7344187500103,,,,-0.0345458984375,0.0100341796875,-0.9841064453125,0.005737192054011804,-0.3453935255898778,12.526653337478638,0.2643272761255503,0,233.31561440736,3.3110766044236057,0,0,0,0,0.473583984375,,
13.943901062500828,1226.2763062500112,,,,-0.0542236328125,-0.0076416015625,-0.9914794921875,0.010494233704512966,-0.5616985752173738,12.522554969787597,0.4634886234998703,0,294.47195139743997,5.8039784474352505,0,0,0,0,0.5731201171875,,
15.822980687500865,1288.8906812500102,,,,-0.0771484375,0.0596923828125,-1.001318359375,0.012468209861808525,-0.7489820391246562,12.516972362995148,0.7085766598582268,0,347.04126846767997,8.869108829630912,0,0,0,0,1.3400146484375,,
17.66751868750086,1350.4043125000107,,,,-0.0506591796875,0.072802734375,-0.777587890625,0.015457919098132359,-0.9185413947041341,12.510730803012848,0.975189571082592,0,390.29052733224,12.200198073492968,0,0,0,0,2.853271484375,,
19.507989875000693,1411.7429270833436,,,,0.01396484375,0.019775390625,-0.9661865234375,0.020135560764177808,-1.2233572972074007,12.50371527671814,1.253689604997635,0,435.84362080944,15.675569063234368,0,0,0,0,2.6647216796875,,
21.35209343750072,1473.2143583333473,,,,-0.03505859375,-0.0864990234375,-0.9903076171875,0.026045611471113794,-1.5826257434740667,12.494247245788575,1.6335341408848763,0,485.48078473631995,20.40935032843929,0,0,0,0,2.1951171875,,
23.17700806250081,1534.0497812500105,,,,-0.0438232421875,-0.0189208984375,-0.9643798828125,0.032630513973049974,-1.9205956561983786,12.48151992559433,2.1501327991485595,0,538.88785984752,26.83618428992721,0,0,0,0,2.6329345703125,,
25.01984881250069,1595.4516666666818,,,,-0.02412109375,0.00205078125,-1.0185302734375,0.04039346033895757,-2.4036555136606057,12.466081130504609,2.8353967726230622,0,595.54124736744,35.34508440439103,0,0,0,0,3.42353515625,,
26.917385812500676,1658.725447916679,,,,-0.0240234375,-0.01982421875,-0.991162109375,0.049662146199641224,-2.9360795643438142,12.446048831939697,3.7053644210100174,0,653.55599170392,46.11527220709717,0,0,0,0,3.0452392578125,,
28.794680000000817,1721.2772354166784,,,,-0.0435302734375,-0.00078125,-1.0005615234375,0.05869067780980251,-3.4651479891577366,12.422604203224182,4.624349015951156,0,706.0205890190399,57.44437251096792,0,0,0,0,2.9255859375,,
30.733751562500863,1785.923722916676,,,,-0.0569580078125,0.01630859375,-1.016650390625,0.06817400379176207,-4.005364261028973,12.396719980239869,5.636406880617142,0,756.70495049712,69.8706200381213,0,0,0,0,2.9670166015625,,
32.585390750000755,1847.6629270833462,,,,-0.0340087890625,0.0149169921875,-0.9448974609375,0.07727370254004393,-4.547549997690099,12.3685178399086,6.745133304595948,0,802.6769229948,83.42413231042757,0,0,0,0,3.0267578125,,
34.421137687500604,1908.8475416666806,,,,-0.0492431640625,0.043505859375,-0.5014404296875,0.08701466359049154,-5.119948289548143,12.335691034793854,8.025548696517944,0,847.39225843104,98.99698129521448,0,0,0,0,3.1038818359375,,
36.26827318750089,1970.4187166666802,,,,0.1135009765625,-0.0298583984375,-0.18974609375,0.0959387152256767,-5.631875416910089,12.301406133174897,9.37066832780838,0,889.3848802341599,115.26886721489761,0,0,0,0,3.7826171875,,
38.13544325000071,2000,,,,0.233544921875,0.016455078125,-0.386572265625,0.09994349096859663,-5.897324165195945,12.28003295660019,9.910925853252412,0,904.7786842367999,121.70648813472312,0,0,0,0,3.74189453125,,
40.07807081250075,2000,,,,0.20537109375,0.006591796875,-0.43251953125,0.09945462493492355,-5.855237658086798,12.270503747463227,9.864301526546479,0,904.04564595096,121.03996965016741,0,0,0,0,3.6882080078125,,
