Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0.938872749999987,1000,,,,-0.06201171875,0.023388671875,-0.9815673828125,0.0015762369309405247,-0.024854664466481116,12.217338716983795,-0.05791960214264691,0,0,0.7076254459534896,0,0,0,0,0.0708740234375,,
0.9175621250000026,1000,,,,-0.0625,0.028759765625,-0.9848876953125,0.0015868818117463657,-0.025591657285815996,12.218138480186463,-0.058792356541380285,0,0,0.7183347078904747,0,0,0,0,0.0684814453125,,
2.7915832500000026,1000,,,,-0.0623046875,0.03046875,-0.9865966796875,0.0015427645270407638,-0.024003159965399094,12.218082785606384,-0.058934771828353404,0,0,0.720069334384843,0,0,0,0,0.066943359375,,
4.670886687500004,1000,,,,-0.0625,0.0313720703125,-0.987353515625,0.0015711263507589216,-0.026159606979237405,12.217414450645446,-0.05764116570353508,0,0,0.7042248609821039,0,0,0,0,0.0660400390625,,
6.5445910624999994,1001.177658333333,,,,-0.0625,0.030419921875,-0.9865966796875,0.001554849747238752,-0.026950910345708293,12.217207419872285,-0.05845903665758669,0,0,0.7142059669452261,0,0,0,0,0.066552734375,,
8.382516000000003,1042.635689583333,,,,-0.057958984375,0.0192626953125,-0.9861328125,0.0036393497414891457,-0.02916777939118809,12.217192435264588,-0.02146524116396904,0,3.2463124087199997,0.7315907847669763,0,0,0,0,0.068505859375,,
10.223120687500007,1103.988022916666,,,,-0.04384765625,0.00029296875,-0.9949951171875,0.008994836880612683,-0.2313845519329317,12.213378345966339,0.14960370752960445,0,130.48081487951998,1.8271314659728524,0,0,0,0,0.0913818359375,,
12.068727187500006,1165.508004166666,,,,-0.04208984375,0.000634765625,-0.992236328125,0.01327859848194301,-0.5617987152044515,12.209291481971741,0.3391901655122638,0,210.59142754631998,4.141185797797215,0,0,0,0,0.2875,,
13.931140625000001,1227.564168749999,,,,-0.02451171875,0.000537109375,-1.0005126953125,0.01753672038996153,-0.8566752319923305,12.203622949123382,0.58968619517982,0,263.99850265751996,7.196162816232089,0,0,0,0,1.2190673828125,,
15.877482062500007,1292.433425,,,,-0.0322265625,-0.042236328125,-0.9700439453125,0.023434331128599363,-1.2188516203169013,12.196548092365266,0.9068279191851616,0,312.48374927808,11.059956431346302,0,0,0,0,1.19345703125,,
17.7544263125,1355.0211958333323,,,,-0.0117431640625,-0.002978515625,-0.9896728515625,0.02933097843572417,-1.5544829263035556,12.188406240940093,1.2573106572031976,0,353.42917352999996,15.32434781455018,0,0,0,0,1.4537353515625,,
19.61828006250001,1417.14789375,,,,-0.1231201171875,0.16923828125,-1.0002685546875,0.03438829088865482,-1.808095208443024,12.179414212703705,1.6586478114128114,0,388.61501125032,20.20097068073256,0,0,0,0,2.3255126953125,,
21.480279125000003,1479.2241958333325,,,,0.178564453125,0.45859375,-1.10537109375,0.0411311984216415,-2.158346326668097,12.166365766525269,2.2433182284235955,0,471.97193632584,27.292019086358344,0,0,0,0,4.05341796875,,
23.31129112500001,1540.2738187499992,,,,0.120654296875,0.19375,-0.187060546875,0.049605945095626845,-2.6415510833781717,12.149397885799408,3.006106048822403,0,494.800842942,36.521149364579784,0,0,0,0,4.9053466796875,,
25.164583937500012,1602.0327979166661,,,,0.11982421875,-0.2784912109375,-0.3648193359375,0.06059240241509056,-3.470493161783488,12.130572688579559,3.8238868057727813,0,520.66662245664,46.384095550427745,0,0,0,0,5.2258056640625,,
27.03151900000001,1664.2735083333332,,,,0.3162353515625,0.30849609375,-0.2683837890625,0.07165675373058948,-4.188571170858655,12.104702281951905,4.829415118694305,0,569.46602834256,58.456335423443235,0,0,0,0,5.7549560546875,,
28.87581725,1725.7434270833335,,,,0.1987548828125,0.2712890625,-0.0883544921875,0.08247185774857811,-4.799151045837766,12.07749685049057,5.918171238899231,0,612.82000696224,71.4738600956272,0,0,0,0,5.5984375,,
30.72328843750001,1787.3170020833331,,,,-0.011572265625,0.1289306640625,-0.029541015625,0.09326403507076178,-5.469521186951646,12.047492516040801,7.122451412677765,0,650.72855831568,85.80433405113322,0,0,0,0,4.8949951171875,,
32.5899973125,1849.5469604166658,,,,-0.0329833984375,0.05546875,-0.47802734375,0.10392977873966276,-6.156976977037212,12.01151521205902,8.454874676465987,0,686.75215407696,101.55154181224529,0,0,0,0,4.71279296875,,
34.44446537500001,1911.3619374999994,,,,-0.0749755859375,-0.023486328125,-0.5937744140625,0.11545213768395406,-6.879625948116109,11.973051905632019,9.94766731262207,0,721.41439302168,119.09845389915623,0,0,0,0,4.717626953125,,
36.3109075,1973.3885999999998,,,,-0.044970703125,0.0197998046875,-0.689697265625,0.12611955395083901,-7.538302871460835,11.931552636623383,11.422399604320526,0,751.25952323088,136.2825469025194,0,0,0,0,4.706640625,,
38.183194812499984,2000,,,,0.00498046875,0.006982421875,-0.724560546875,0.13035422558277407,-7.802776593642567,11.909246408939362,11.952586472034454,0,762.67397653896,142.34636123376515,0,0,0,0,4.612646484375,,
40.06615025000001,2000,,,,-0.0087646484375,0.040869140625,-0.6132568359375,0.12949017413711755,-7.747466788667597,11.900173306465149,11.871575462818146,0,760.5795814365599,141.27399294459047,0,0,0,0,4.5969970703125,,
41.9249950625,1995.2509125000001,,,,-0.004150390625,0.0099609375,-0.6765380859375,0.12718754905452961,-7.621297366553135,11.894994306564332,11.671876335144043,0,755.76247270104,138.8367480706577,0,0,0,0,4.6123291015625,,
43.78859962500003,1944.3686479166659,,,,0.05458984375,0.0293212890625,-0.6076904296875,0.11843216933158902,-7.135356565837838,11.909285819530487,10.489355778694152,0,731.9910882887999,124.91728130454092,0,0,0,0,4.6811767578125,,
45.663815687500005,1881.8561312499994,,,,-0.0561767578125,0.0033447265625,-0.5914794921875,0.1061388325045854,-6.410380765849307,11.934937250614166,8.907728052139282,0,696.1769320377599,106.31009356420054,0,0,0,0,4.691845703125,,
47.52864318750001,1819.6813749999988,,,,0.0227783203125,-0.0222900390625,-0.3684326171875,0.09490741008640738,-5.7459214744927305,11.961025750637054,7.527723383903504,0,660.2580560316,90.03652009608149,0,0,0,0,4.6929443359375,,
49.3588083125,1758.6800666666654,,,,0.1665283203125,0.09052734375,-0.43779296875,0.08594265782862871,-5.142634816192802,11.98308606147766,6.361183911561966,0,626.32885537272,76.22453752106637,0,0,0,0,4.94599609375,,
51.22101037500003,1696.6175354166662,,,,0.319580078125,0.0239990234375,-0.153125,0.07492803964129896,-4.516110369321356,12.005801141262054,5.224370646476745,0,586.6400681822399,62.72044354937257,0,0,0,0,5.6114990234375,,
53.06517793750002,1635.1331562499995,,,,0.16005859375,0.0350341796875,-0.3876708984375,0.06360619387562036,-3.9238608880390027,12.028690826892852,4.196155485510826,0,541.19169446016,50.472384734865976,0,0,0,0,5.75654296875,,
54.91287325000002,1573.5465041666653,,,,0.2722900390625,-0.1326171875,-0.505712890625,0.05359711975727183,-3.152932617457788,12.05053869485855,3.264022719860077,0,496.89523804439995,39.331582909410415,0,0,0,0,5.2020263671875,,
56.755084812500016,1512.1438208333332,,,,0.0908935546875,0.2728515625,-0.2930419921875,0.043205772573200144,-2.4645647680084255,12.068538868427277,2.5393348902463915,0,683.296402158,30.64494779746591,0,0,0,0,4.9060302734375,,
58.61260956249998,1450.2115291666662,,,,0.0905517578125,0.07412109375,-1.0700927734375,0.03630954570109877,-1.9926746249452345,12.084194087982178,1.8912662267684937,0,1053.27129699696,22.85385780834951,0,0,0,0,4.618505859375,,
60.498207687500006,1387.3927249999992,,,,-0.05087890625,-0.078125,-1.0856689453125,0.030412660604179152,-1.7207280683498136,12.096019196510316,1.4582775026559829,0,376.78167892176,17.638990573944454,0,0,0,0,3.5963134765625,,
62.36974362499998,1324.9765874999998,,,,-0.0845947265625,-0.0081298828125,-1.0444091796875,0.025006776561309712,-1.4554217199957824,12.107341361045837,1.0813552647829057,0,342.53831899752,13.091986955111318,0,0,0,0,2.6494140625,,
64.21226256250002,1263.5658604166663,,,,-0.075244140625,-0.0105712890625,-0.98828125,0.01978488494959095,-1.1808096273843693,12.118967151641845,0.7594364710152149,0,304.31560837871996,9.203291488331441,0,0,0,0,1.4545654296875,,
66.05062768750001,1202.288245833333,,,,-0.054248046875,0.0026123046875,-0.9918701171875,0.014642359241441427,-0.8767231770790841,12.128610694408417,0.486968632042408,0,262.21826682048,5.90609143697301,0,0,0,0,1.2736083984375,,
67.90451187500001,1140.5035208333325,,,,-0.0412109375,-0.0010009765625,-0.9920654296875,0.009340904901502488,-0.5216660557161703,12.137213730812073,0.25554320234805344,0,213.83773995503998,3.101471101497608,0,0,0,0,1.335595703125,,
69.75869768750002,1078.6785208333329,,,,-0.04228515625,-0.003759765625,-0.996435546875,0.0046819409304710135,-0.28978959287211714,12.14370218515396,0.08204214890720322,0,160.2212253336,0.9962375413666047,0,0,0,0,0.5990234375,,
71.59091225,1018.9603312499997,,,,-0.0525146484375,0.0059814453125,-0.9916259765625,-0.0007455127619982572,-0.09560958980130763,12.149109768867493,-0.044643583794822916,0,85.76547944328,0.5974260331162152,0,0,0,0,0.1546142578125,,
73.426208875,1000,,,,-0.0594482421875,0.0111083984375,-0.9921875,-0.000799031003210755,-0.02238030646291826,12.152187192440033,-0.05543057876639068,0,20.4203522484,0.6736031112699636,0,0,0,0,0.0833251953125,,
75.29144887500001,1000,,,,-0.0625,0.0184326171875,-0.9785888671875,0.0003470958788338644,-0.020030541078304362,12.154754960536957,-0.05394732765853405,0,0,0.6557158105638837,0,0,0,0,0.078369140625,,
