Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0.9632641249999981,1000,,,,-0.0601318359375,0.0192626953125,-0.9792724609375,0.0052456481898419186,0.24864879280670993,12.595171213150024,-0.05921185202896595,0,0,0.7457852056237918,0,0,0,0,0.0719482421875,,
0.955811437500004,1000,,,,-0.0625,0.025634765625,-0.9821044921875,0.005229837372152862,0.2506584202746546,12.594779872894287,-0.05998162138275802,0,0,0.7554557912085853,0,0,0,0,0.07021484375,,
2.867158000000004,1000,,,,-0.062353515625,0.02470703125,-0.9811767578125,0.005260523631760664,0.250420433846809,12.594814324378968,-0.059837704664096235,0,0,0.753645574084506,0,0,0,0,0.0709228515625,,
4.742570687500005,1000,,,,-0.0625,0.0274658203125,-0.9839599609375,0.005230055262066188,0.24929274111933494,12.595016694068908,-0.059363955399021506,0,0,0.7476891646898115,0,0,0,0,0.0690673828125,,
6.621946687500004,1002.323525,,,,-0.0625,0.026611328125,-0.9828369140625,0.00525118585456018,0.24976961095084657,12.594726645946503,-0.05945163299329579,0,0,0.7487778157417722,0,0,0,0,0.0689453125,,
8.509941000000008,1048.4968125,,,,-0.0580078125,0.018212890625,-0.985888671875,0.007430915972054454,0.24304041802240897,12.593451619148254,-0.008719065901823341,0,3.56047167408,0.8033012299122347,0,0,0,0,0.0722900390625,,
10.419983687500007,1112.1665208333327,,,,-0.041552734375,0.0083740234375,-1.0033447265625,0.012102393836397596,0.10355585842830511,12.590859282016755,0.1436675539240241,0,123.045712266,1.8088610730919794,0,0,0,0,0.15888671875,,
12.349425562500006,1176.4701375,,,,-0.02744140625,-0.00087890625,-0.9784912109375,0.01616133195941663,-0.194162197431396,12.58711771965027,0.32765100840479133,0,198.23449644215998,4.12408834369194,0,0,0,0,0.7810302734375,,
14.282969687500005,1240.937175,,,,-0.0903564453125,-0.0148681640625,-0.9884765625,0.02201528149274228,-0.5331866140072657,12.581640565395356,0.5736793652176857,0,251.22269253288,7.2176889764165395,0,0,0,0,1.9737060546875,,
16.155437125000002,1303.3526916666674,,,,0.0251708984375,-0.0601318359375,-1.0009033203125,0.02843061517432429,-0.8623376495697911,12.574697887897491,0.8773883648216725,0,301.38345523536,11.032604386971954,0,0,0,0,1.421337890625,,
18.0556973125,1366.688739583334,,,,-0.0017822265625,-0.0298828125,-1.043115234375,0.03563931687426821,-1.2285629683381203,12.564364814758301,1.3348842829465866,0,354.79053034656,16.771426028376773,0,0,0,0,2.5659912109375,,
19.95880493750001,1430.1386458333336,,,,0.0770751953125,0.4274658203125,-0.6581298828125,0.04675278646504652,-1.5720249184175612,12.549957311153412,1.9150681272149086,0,405.37017206952,24.033328198058804,0,0,0,0,4.17939453125,,
21.82051806250001,1492.1854229166665,,,,-0.009765625,0.6235107421875,0.002099609375,0.049710594907543225,-2.234472530641349,12.533584713935852,2.625896269083023,0,452.28462236328,32.910598093639194,0,0,0,0,4.73408203125,,
23.746676937500006,1556.3764145833338,,,,0.06640625,0.063916015625,-0.5587890625,0.060581634626301804,-3.125344764958772,12.512655544281007,3.5057779997587204,0,508.72857037295995,43.864670613743186,0,0,0,0,4.942919921875,,
25.702459812500006,1621.5671208333333,,,,0.0801513671875,0.0850341796875,-0.69775390625,0.07339809302925707,-3.9466094440758925,12.487006652355195,4.608136391639709,0,564.75363936216,57.53919710051814,0,0,0,0,5.3519287109375,,
27.648463250000013,1686.4323145833337,,,,0.0912841796875,0.1260986328125,-0.724609375,0.08602154136428981,-4.621263202830349,12.45670577287674,5.8448944091796875,0,614.91440206464,72.80459744662788,0,0,0,0,5.378076171875,,
29.58085362500001,1750.8535437500002,,,,-0.0087158203125,0.136767578125,-0.0992431640625,0.09854677805751014,-5.392318968441775,12.421201419830322,7.250297671556472,0,660.67693505208,90.05275945249946,0,0,0,0,5.005615234375,,
31.457635437500016,1813.448891666667,,,,-0.0509033203125,0.00712890625,-0.505322265625,0.11073725161964651,-6.142688286100315,12.384031879901887,8.695184373855591,0,701.9365185693599,107.6769497454824,0,0,0,0,4.7117431640625,,
33.26822706250002,1873.7997333333328,,,,-0.0240478515625,0.0077392578125,-0.7007080078125,0.12283924306497576,-6.8696950870179325,12.344035315513612,10.248483300209045,0,738.7978723716,126.50175229797892,0,0,0,0,4.688818359375,,
35.10848281250001,1935.1350833333338,,,,-0.075146484375,0.0309814453125,-0.6908935546875,0.13527809173036223,-7.606595665108034,12.299688076972961,11.961670553684234,0,773.8789903367999,147.11780035170707,0,0,0,0,4.6287353515625,,
36.99846250000001,1990.8824270833334,,,,-0.071728515625,-0.001611328125,-0.6302978515625,0.1447819353946905,-8.220308930992967,12.257225668430328,13.384198248386383,0,802.1533242191999,164.0514180634479,0,0,0,0,4.527294921875,,
38.952293875000024,2000,,,,-0.062158203125,0.02255859375,-0.610009765625,0.14447608293970074,-8.248068505203575,12.241650927066804,13.47673168182373,0,809.27426756736,164.9774982877992,0,0,0,0,4.50205078125,,
40.90331162500001,2000,,,,-0.0416748046875,0.0307861328125,-0.7250244140625,0.1436081004020983,-8.188708024363617,12.231265676021575,13.428940618038178,0,801.8391649538399,164.25301444059102,0,0,0,0,4.4876953125,,
42.81026287500001,1974.6882437500008,,,,-0.04365234375,0.0583740234375,-0.7439453125,0.1396915319674241,-7.980433766599536,12.233058893680573,12.82222193479538,0,791.99550797256,156.85225468713196,0,0,0,0,4.52451171875,,
44.742208562500004,1910.5983833333335,,,,-0.0320068359375,0.0607421875,-0.7007080078125,0.1266582806605607,-7.216474774942309,12.261489272117615,10.976323568820954,0,756.8096702522399,134.5807723163145,0,0,0,0,4.55859375,,
46.70591962500002,1845.1389687500007,,,,-0.0488525390625,-0.0155029296875,-0.7106689453125,0.1123621246593289,-6.3747785036373745,12.293747305870056,9.196709287166595,0,717.64448183736,113.05781210725505,0,0,0,0,4.48134765625,,
48.65631918750002,1780.1223812500011,,,,-0.0320068359375,0.0705322265625,-0.20751953125,0.09911085947678325,-5.56468858106135,12.322876298427582,7.627902323007584,0,676.4896180751999,93.99398559329376,0,0,0,0,4.5909912109375,,
50.617635062500035,1714.7502125000003,,,,0.0088623046875,0.1307861328125,-0.5228515625,0.0863144176036533,-4.786139942998039,12.351186370849609,6.167546826601028,0,632.71676043504,76.17314298909969,0,0,0,0,5.3226318359375,,
52.56753450000002,1649.746868750001,,,,0.1140869140625,0.08798828125,-0.690185546875,0.07362170220635733,-4.042624770681292,12.379467523097992,4.870883154869079,0,586.53534842712,60.2964123330881,0,0,0,0,5.45625,,
54.52653418750002,1584.452675000001,,,,-0.0270263671875,-0.0128173828125,-0.5619140625,0.06112980981243972,-3.3855383059548583,12.403830683231353,3.7234840989112854,0,537.42178327584,46.18309716466572,0,0,0,0,5.4126708984375,,
56.46990150000001,1519.67504375,,,,-0.0603515625,0.00478515625,-1.08212890625,0.04956047719421531,-2.5968317957683578,12.427003610134125,2.7014840811491014,0,483.07223036856,33.569829017028546,0,0,0,0,4.250439453125,,
58.42062793750002,1454.643422916667,,,,-0.0456787109375,0.2962158203125,-0.841796875,0.04038618204098614,-1.928234543260763,12.445976448059081,1.9971458837389946,0,430.60763305344,24.855683034730905,0,0,0,0,3.7688720703125,,
60.365387250000005,1389.8195375,,,,0.0171630859375,0.0782958984375,-0.8460205078125,0.03259309494832138,-1.323991333881062,12.460968327522277,1.4425856560468673,0,379.71383206511996,17.975338624417798,0,0,0,0,4.180126953125,,
62.319943312500016,1324.6743895833336,,,,-0.0844482421875,0.0265380859375,-0.9484619140625,0.02442268373359064,-1.0919365937458432,12.474501407146454,0.9725425362586975,0,330.80970642408,12.131637687695541,0,0,0,0,2.9702880859375,,
64.2803255625,1259.3205958333338,,,,-0.041162109375,0.0051513671875,-1.0007080078125,0.021126434827184674,-0.7508713546903454,12.484420919418335,0.6439025886356831,0,285.46605245712,8.038557602677177,0,0,0,0,1.538037109375,,
66.23122381249999,1194.3019062500002,,,,-0.0580810546875,0.0321044921875,-0.9914306640625,0.01413541213299897,-0.43594051357723174,12.49255987405777,0.39180864617228506,0,238.55160216335997,4.894534496778631,0,0,0,0,1.57470703125,,
