dragx, dragy, dragz
0.695368682054896,1.17032107722174,1.01928845675929
0.725634602541916,1.14215740278815,1.04714337471876
0.75617389945912,1.11485159070408,1.07261501340233
0.786971829619671,1.08836559828001,1.09621019730024
0.81801434863113,1.06266350382717,1.11829599212081
0.84928807858216,1.03771137544835,1.13913838708033
0.880780277202893,1.01347714857316,1.1589307094167
0.912478808431393,0.989930511612016,1.17781427722132
0.906297265290376,0.959749303102131,1.07665506078342
0.900227979978294,0.930535889695442,0.992862253885292
0.894267979754972,0.90224890373033,0.921763864161864
0.888414382972221,0.874849268572623,0.860193072330432
0.882664395997443,0.84830005644378,0.805968302309114
0.877015310251264,0.822566355719512,0.757561487298099
0.871464499354573,0.797615147024929,0.713883107721381
0.86600941638057,0.773415187503299,0.67414110308919
0.860647591207601,0.749936902682549,0.637747290426977
0.855376627968746,0.727152285406827,0.604254746424025
0.787699027618249,0.771951193257369,0.727419225407594
0.723564602516557,0.817050270603659,0.842207131241553
0.662859948248603,0.862404861748963,0.949738932194388
0.60547588614174,0.907974756055648,1.0512314736082
0.551307293714025,0.953723787967267,1.14776633396888
0.500252942231626,0.999619471426101,1.24022043434715
0.452215341065356,1.04563266575679,1.32926719967816
0.407100588550332,1.09173727033778,1.41540453081492
0.364818229066131,1.13790994561142,1.49898949425199
0.325281116067524,1.18412985819335,1.58027115535968
0.343668439436545,1.12350661285052,1.61430831418253
0.362299663253976,1.0656520882867,1.65039362966503
0.381160252752079,1.01042733916589,1.68757052189313
0.400236391960115,0.957702002391396,1.72516392390509
0.419514949743037,0.90735371475486,1.76269820735391
0.438983447419731,0.859267572577769,1.79983974886534
0.458630027887096,0.813335630147681,1.83635639375073
0.478443426179705,0.769456434006921,1.87208867564348
0.498412941398129,0.727534590385814,1.90692929884565
0.518528409942153,0.687480363287402,1.94080846879138
0.519139490342226,0.654861757045233,1.81117734496151
0.519727760490769,0.623541755295862,1.70363988182543
0.520293786106983,0.593465145962662,1.61218824065314
0.520838120526575,0.56457982045868,1.53273358075994
0.521361304914487,0.536836576374015,1.46245477480743
0.521863868477257,0.510188933556136,1.39937834931703
0.522346328674784,0.484592962619371,1.34210346197264
0.522809191431284,0.460007124993191,1.28961963273743
0.523252951345209,0.436392123686397,1.24118475751345
0.523678091897959,0.413710764006485,1.19624281613696
0.554489151721521,0.448407412557456,1.38250474414792
0.585790595790743,0.483639890378662,1.5535547614176
0.617559213417568,0.519348453477913,1.71206205339167
0.649772846643921,0.555478901450715,1.86039720429405
0.682410342676494,0.591982093639679,2.00049090646074
0.715451508465232,0.628813506398886,2.1338401283632
0.748877067327859,0.665932827976424,2.26156900145387
0.782668617527324,0.703303587826861,2.38450246834564
0.816808592713336,0.740892817438158,2.50323517469918
0.851280224143266,0.778670740006619,2.61818954700129
0.859392024588528,0.785548402769098,2.53245360266232
0.867469336143731,0.792319006759313,2.46623385885006
0.875512499809347,0.798986069724334,2.41371884310635
0.88352185820869,0.80555299422512,2.37094355484574
0.891497755110917,0.812023069481768,2.33517964059021
0.899440534984697,0.818399473408421,2.30453634210238
0.907350542580936,0.824685274806431,2.27769513763798
0.915228122543065,0.830883435687764,2.25373104888673
0.923073619043448,0.836996813703662,2.23199114124921
0.930887375444531,0.843028164656366,2.21201130700681
0.89497918599634,0.853779110210642,2.03680994743531
0.860212277857503,0.864406161815197,1.88790577067721
0.826551413160285,0.874912871911221,1.75876882172926
0.793962628031188,0.885302707056787,1.64489733268804
0.76241318266463,0.895579045921036,1.543135589108
0.731871513461374,0.905745177838323,1.45123160328931
0.702307187142282,0.915804301858559,1.36754663031969
0.67369085675197,0.925759526236088,1.29086240245071
0.64599421947081,0.935613868305031,1.22025209364817
0.655055493067786,0.951147196738872,0.456737137005656
0.631960887140298,0.972361178467994,0.467523504876446
0.609519688888293,0.993459362352208,0.474493366641024
0.587714271532789,1.01444264379691,0.478709104911365
0.56652758089078,1.03531208875761,0.480959972250147
0.545943114962371,1.05606891036656,0.481824904065439
0.525944904289226,1.07671444775149,0.481724732132538
0.506517493053698,1.09725014686169,0.480963279167912
0.487645920889249,1.11767754313182,0.479758679794946
0.469315705374013,1.13799824582751,0.478266774185953
0.451512825180505,1.1582139239298,0.476598349909521
0.461441369913647,1.10642612624773,0.557389726190361
0.471345158380386,1.05682008436671,0.633810697332028
0.481222769564248,1.00929038237502,0.706445903060469
0.491072887376257,0.963737778558276,0.7758823868061
0.500894295206752,0.920068809715624,0.84263225114601
0.510685870733058,0.878195422446381,0.907110291709877
0.520446580971356,0.838034629465339,0.969636667040568
0.530175477561644,0.799508189151244,1.03044955972138
0.539871692275193,0.762542306668157,1.08972052466444
0.54953443273436,0.727067355123913,1.14756920087931
0.56879702369625,0.710473842580429,1.20216480677762
0.588163159564339,0.694317421725975,1.25561104754768
0.607626100377586,0.678581479704145,1.30790685654236
0.62717942735327,0.66325023281827,1.35904591138072
0.646817028536133,0.648308679999136,1.40901929219818
0.666533085071363,0.633742559082535,1.4578173855607
0.686322058074323,0.61953830571473,1.50543120918556
0.706178676071146,0.605683014716485,1.55185329881982
0.726097922985447,0.59216440374805,1.59707826886713
0.74607502664747,0.578970779128269,1.64110313341993
0.741892497088831,0.563333962610606,1.51569225499068
0.737774435555109,0.548118047271569,1.41191364939449
0.733719323207509,0.533308030429124,1.32401703559203
0.729725683205968,0.518889638544145,1.24803255389606
0.725792079431078,0.504849286680295,1.18118333362734
0.721917115248629,0.491174040385742,1.12150184924905
0.718099432315218,0.477851579842243,1.06757551062874
0.714337709423441,0.464870166137668,1.01837577530107
0.71063066138522,0.452218609527797,0.973142137844228
0.706977037951889,0.439886239562269,0.931302682167027
0.70309547049602,0.440587305542825,0.856611750782954
0.69926945723857,0.44119303721903,0.790683656229633
0.695497737611674,0.441707677493484,0.73181873310033
0.691779085196292,0.442135317019703,0.678777345534394
0.688112306703922,0.442479897582063,0.630638286110594
0.684496240991499,0.442745215616498,0.586703035267341
0.680929758108282,0.442934925841,0.546430485044991
0.677411758373609,0.443052544968404,0.509392105969445
0.673941171484418,0.443101455477099,0.47524094668629
0.670516955651487,0.443084909418138,0.443690057310853
0.665794902663405,0.422970889020985,0.508944999807611
0.661139933935423,0.403617925068204,0.567908235091463
0.656550543500433,0.384995564272101,0.621642270634316
0.652025266604924,0.367074960965153,0.671118356861844
0.647562678460381,0.349828781187608,0.717151739552195
0.643161393035897,0.333231112883977,0.760395053337223
0.638820061890527,0.31725738179593,0.801355528227476
0.634537373043947,0.301884272668566,0.840419600581222
0.630312049884063,0.287089655414291,0.877877536792635
0.626142850110251,0.27285251590374,0.91394512231565
0.607503768643695,0.300900293568995,0.854843720442276
0.589341053866096,0.329690521575111,0.806358192082569
0.571642053545038,0.359163422242365,0.765614836612809
0.554394520795918,0.389263967374691,0.730627164571987
0.537586599804542,0.41994150675251,0.700005549127265
0.521206812084354,0.45114942541631,0.672766873541328
0.505244043247152,0.4828448274927,0.648207759442335
0.489687530267101,0.51498824449291,0.625819023791249
0.474526849218612,0.547543366177605,0.605227331709448
0.459751903469505,0.580476792232595,0.58615504950919
0.482333299501753,0.594221708660835,0.556979825976545
0.505182788983014,0.607892938618486,0.530685378464816
0.528287206535607,0.621490742993393,0.506747919041676
0.551633966830207,0.635015528118371,0.484780902344773
0.575211039619613,0.648467827609165,0.464494313494099
0.599006925836782,0.661848285865317,0.445666589030177
0.623010634711457,0.675157643095034,0.428125127712765
0.647211661861677,0.688396721736449,0.411732687783594
0.671599968318364,0.701566414158075,0.396377843552578
0.696165960443012,0.714667671530764,0.381968255657514
0.683710698290904,0.712761919919196,0.403928911261997
0.671507119700031,0.710946898016631,0.422812782620702
0.659548716257003,0.709218451791034,0.439322653670907
0.64782918163246,0.707572624525846,0.453999174200872
0.636342404664703,0.706005646719933,0.467251827314264
0.625082462697455,0.704513926559863,0.479387661993621
0.614043615161817,0.703094040928233,0.490635481440335
0.603220297392895,0.701742726914303,0.501165187048585
0.592607114671982,0.700456873795537,0.511102783568906
0.582198836485514,0.699233515460845,0.520541794408549
0.565043526536368,0.703542498607154,0.514131933943029
0.548322602728076,0.707821659532913,0.509076485706537
0.532024608385645,0.712071695999572,0.50500966861344
0.516138452066014,0.716293279677564,0.501670812982016
0.500653394744782,0.720487057023704,0.498873383973394
0.485559037481009,0.724653650137875,0.496483392563804
0.470845309541275,0.728793657598726,0.49440423512385
0.456502456964963,0.732907655278198,0.492565986078683
0.44252103155347,0.736996197134795,0.490917802822005
0.495097580562363,0.889188164928738,1.08240990458821
0.473333488051497,0.872544962341247,1.0503500873422
0.452297242120057,0.856447829656065,1.02268319483388
0.431967390157742,0.840869561408431,0.998305292577576
0.412323251531728,0.825784571044825,0.976455547407197
0.393344886911848,0.811168785084639,0.956603499443883
0.375013068887594,0.796999544786425,0.9383744269046
0.357309253819711,0.783255514743887,0.921499540955365
0.340215554871881,0.769916597883847,0.905782547119604
0.323714716170436,0.756963856381423,0.891077086062298
0.307790088042499,0.744379438046985,0.877271452350958
0.328956723893477,0.78912802404073,1.05944118096563
0.350516988034335,0.834213644325675,1.23116851803437
0.372449167451158,0.879596940320107,1.39390481139764
0.394732632220178,0.925242410581829,1.54916696979409
0.41734778274268,0.971118054403252,1.6982542888766
0.440275999531306,1.01719504703432,1.84217800863065
0.463499595423422,1.06344744374807,1.98167827600181
0.487001770103344,1.10985191021124,2.11727091899051
0.510766566821081,1.1563874768473,2.24929880075299
0.53477883120078,1.20303531508449,2.37797776015745
0.524477460100184,1.12813638958036,2.21826519381686
0.51439390516867,1.0572583879661,2.09261012177655
0.504522213260735,0.990176509742874,1.99054833942862
0.494856631611077,0.926681111209046,1.90519725946816
0.485391600336551,0.866576592410447,1.83196511871008
0.476121745239906,0.80968037055978,1.76774855410331
0.467041870902362,0.755821932862855,1.71042352432357
0.45814695405264,0.704841962291701,1.65851698839414
0.449432137200654,0.656591530393754,1.61099240099462
0.440892722524591,0.610931351727198,1.56710814793443
0.428661007579243,0.599266483248001,1.54212779648105
0.416733828164947,0.587863696077894,1.51752223916968
0.405102774841626,0.57671384776854,1.49355390893468
0.393759726221748,0.565808252638464,1.47038127530388
0.382696837979747,0.555138655297978,1.44809306664812
0.37190653230981,0.544697205822818,1.42673159110315
0.361381487812655,0.534476436466986,1.40630858335901
0.351114629792781,0.524469239813087,1.3868159431321
0.341099120948549,0.514668848265659,1.36823299005771
0.331328352438215,0.505068814799677,1.35053134697588
0.326885097631407,0.543430576615637,1.21485582022107
0.322503664367117,0.582271752853575,1.10105760515897
0.318182886220811,0.621538109285828,1.0035358789856
0.313921627879594,0.661180660521254,0.91850608822667
0.309718784152222,0.701155189682072,0.843356392153732
0.305573279013396,0.741421810734063,0.776242702059848
0.301484064681059,0.781944569692638,0.715830240182531
0.297450120725481,0.822691081265263,0.661126667511852
0.293470453208966,0.863632197798008,0.611373262743615
0.289544093855059,0.904741707673471,0.565973327369017
0.2787111022081,0.832271488657508,0.616004488571286
0.268193155767593,0.764280122036849,0.657757263522732
0.257981750753464,0.700520677883086,0.693282114963123
0.248068672432837,0.640762872288912,0.724148132411119
0.238445984089539,0.58479184254862,0.751519361980625
0.229106016442428,0.532407017332947,0.776243477055312
0.220041357493271,0.483421074133497,0.798930874170533
0.211244842785758,0.437658976907331,0.820018290293617
0.20270954605806,0.39495708745017,0.839817339486514
0.194428770272147,0.355162344572111,0.858550430521863
0.193275977361853,0.375174767463179,0.905562298153788
0.192116181654395,0.395189248911769,0.948974609098343
0.190949901502138,0.415188000410088,0.989542367297042
0.189777639217947,0.435155484657889,1.02781056814613
0.188599881456494,0.455078187185027,1.0641699039645
0.187417099590383,0.474944409454361,1.09889958688427
0.1862297500809,0.494744081470712,1.13219928065241
0.18503827484323,0.514468592102576,1.16421244820501
0.183843101606012,0.534110635487695,1.19504319169856
0.182644644265116,0.553664072042762,1.22476827578807
0.1790578251968,0.581266617991939,1.29804942103918
0.175529252078739,0.608929827709588,1.36618652762587
0.172057914018187,0.636637091425049,1.43020899678306
0.168642825335766,0.6643736823706,1.4908610220009
0.165283024777198,0.692126572818938,1.54867611541319
0.16197757475216,0.719884266898849,1.60403510031153
0.158725560599289,0.747636648688697,1.65720971750175
0.155526089876372,0.775374844221835,1.70839470010408
0.152378291674801,0.803091096160408,1.75773100646172
0.149281315957424,0.830778650005257,1.80532245359338
0.144946821549186,0.834195356654792,1.77099833675044
0.140709407251653,0.837632486863339,1.74494353073939
0.136567011120439,0.841088402160622,1.72461940262636
0.132517630910024,0.844561539370149,1.70830615636742
0.128559322019678,0.848050407072855,1.69483181361613
0.124690195515867,0.8515535822504,1.68339376934376
0.120908416228135,0.855069707097806,1.67343990889039
0.117212200915562,0.858597485995807,1.6645887134556
0.113599816501018,0.862135682633929,1.65657522571394
0.110069578370562,0.865683117275905,1.64921433694664
0.110098971544527,0.845044854761459,1.44283690416789
0.110109891644785,0.825139504968789,1.27362582951292
0.110102886732156,0.805929443383082,1.13157426266395
0.110078494563069,0.787379353283415,1.01002058328442
0.110037242549202,0.769456070235966,0.904429826883511
0.109979647736454,0.752128437908111,0.811640176101159
0.109906216801701,0.735367174318653,0.7293894699411
0.10981744606595,0.719144747712886,0.656013640027359
0.10971382152254,0.703435261318159,0.590252445270411
0.0561753941748162,0.580147214757829,-0.00164780174350396
0.0630371934624123,0.567935859996752,-0.00289746014839214
0.0702108777377704,0.556047969456927,-0.00458747621722738
0.0776849636954397,0.544471119502312,-0.00671969642481485
0.0854484001403772,0.533193486084016,-0.00927752819311569
0.0934905514789375,0.52220381261356,-0.0122323366362048
0.101801181847857,0.511491379692005,-0.0155484643982963
0.11037043985612,0.501045976579802,-0.0191868914187208
0.119188843915595,0.490857874299866,-0.0231077572604875
0.128247268137327,0.480917800273433,-0.027272009714017
0.137536928771253,0.471216914394904,-0.0316424177055448
0.120824064508287,0.500750833272951,-0.0524680891785597
0.105343707646518,0.530633789325066,-0.0759721408059176
0.0910613530869565,0.560837740974301,-0.101431638931786
0.0779436166938672,0.591336775776151,-0.128366453986865
0.0659581961710358,0.6221069536245,-0.156443516760657
0.0550738333593615,0.653126161246834,-0.185419414178837
0.0452602779022282,0.684373977174858,-0.215106005020668
0.0364882522271796,0.715831546436058,-0.245349903881898
0.0287294177944327,0.747481464266824,-0.276020325930822
0.0219563425646913,0.779307668198721,-0.307001958959893
0.02335813638829,0.792572268505216,-0.254120760409462
0.0247823820629247,0.805778432670098,-0.212840354691181
0.0262276788205532,0.818926979173712,-0.179870945315258
0.0276926902759533,0.832018748500278,-0.152994824018552
0.0291761416864852,0.845054598225882,-0.130692505578526
0.030676817325672,0.858035398571902,-0.111905942316299
0.0321935579658864,0.870962028386874,-0.0958861805556593
0.0337252584656261,0.883835371522598,-0.0820939025706517
0.035270865457047,0.896656313572889,-0.070133629281418
0.0368293751296068,0.909425738945723,-0.0597096760603315
0.031274788608836,0.924981072699076,-0.0384806907191038
0.0262187754025144,0.940481950847788,-0.0231051850750784
0.0216482385209476,0.955929036179513,-0.0123468383731601
0.017550491107917,0.971323015764005,-0.00531939736149885
0.0139132424452926,0.986664596033192,-0.00137111623349426
0.0107245844564291,1.0019544983202,-9.44675972527325e-06
0.0079729786898702,1.01719345482132,0.000851501924179098
0.0056472437655963,1.0323822049475,0.00359119804799831
0.00373654326673141,1.04752149203464,0.00797728819588279
0.00223037406028107,1.06261206038401,0.0137985620314035
1.27000133725745e-05,1.12976732724665,0.0243586426526182
-0.00157464628477343,1.19791238417291,0.0370038830847915
-0.00680907293405968,1.26698970483132,0.051379756938841
-0.0156123527747322,1.33694561354582,0.0672087231438556
-0.0278842478718093,1.40773001719462,0.0842657557783743
-0.0435277905358171,1.47929615566069,0.102362615888113
-0.0624491686440066,1.55160036953942,0.121337685566584
-0.0845576151262878,1.62460188390073,0.14104935181597
-0.109765301459566,1.69826260698881,0.161371658834089
-0.137987235017776,1.77254694282149,0.182191409592683
-0.134365817309005,1.74059167741418,0.173959738075951
-0.130864973153382,1.70973617732911,0.168163917693816
-0.12748029396309,1.67992900938094,0.164097124720797
-0.124207542057086,1.65112148362256,0.161266625796418
-0.121042643782648,1.62326749283764,0.1593243897721
-0.117981682920245,1.59632336221759,0.158022000896337
-0.115020894359875,1.57024770853206,0.157180699189157
-0.112156658037545,1.54500130815131,0.156671061245432
-0.109385493121032,1.52054697332455,0.156398969935243
-0.106704052434528,1.4968494361604,0.156295778466153
-0.0957399287605705,1.44417473815386,0.144439729122555
-0.0854951942240401,1.39343154652122,0.134334503941743
-0.0759457136675625,1.34453291096441,0.125566559945812
-0.0670682186167668,1.29739657097785,0.117840149823438
-0.0588402750075191,1.25194467937623,0.110941243765131
-0.0512402521484079,1.20810354321289,0.104713071270359
-0.0442472928699242,1.16580338093045,0.0990393409930688
-0.0378412848137336,1.12497809466652,0.0938326104619407
-0.0320028328173132,1.08556505671223,0.0890261555098903
-0.0267132323510191,1.04750490919097,0.0845682447881062
-0.0211506038234323,0.998623077031395,0.138780354840932
-0.0162887240132267,0.951685375595433,0.198005476065564
-0.012104939578524,0.906610221871655,0.260242131404177
-0.00857739439564403,0.863320315100044,0.324335421988247
-0.00568500030527089,0.821742388506253,0.389609195869172
-0.00340740896228635,0.781806976338058,0.455654354995859
-0.00172498474645684,0.743448195207398,0.522207775466786
-0.000618778692864056,0.706603538809592,0.589083892036591
-7.05034026047375e-05,0.671213685154663,0.656136844627348
6.2508895854041e-05,0.637222315504555,0.72324025776407
0.000513395354390612,0.675218581338337,0.626719694816643
0.00138791350298812,0.713556309534234,0.550066887270332
0.00267273965855254,0.752200235561253,0.487747867693721
0.00435501243546575,0.791117970455662,0.435986051883028
0.00642231593756196,0.830279782691319,0.392165221592756
0.00886266357790148,0.869658396046442,0.354446656558921
0.0116644825022313,0.909228802298615,0.321519548957632
0.0148165985929733,0.948968087665966,0.292435835531354
0.0183082220314953,0.988855271992049,0.266499410724823
0.0221289333972941,1.02887115974572,0.243190930867983
0.0241123880899317,1.02097237240393,0.301349646355211
0.0261611412819326,1.01324998312175,0.356981462068309
0.0282731793085591,1.00569734715445,0.410064435040759
0.0304465577515179,0.998308116536949,0.460802554356463
0.0326793989286142,0.991076225657581,0.509473963957626
0.0349698894763895,0.983995877593818,0.556357163102794
0.0373162780222147,0.977061531166056,0.601698715588803
0.0397168729424483,0.970267888668103,0.645702444421653
0.0421700402033987,0.963609884235698,0.68852920915972
0.224635826246644,1.34100100467091,1.75974862815551
0.208252844832353,1.40653746406716,1.78452353514602
0.192708679442117,1.47213408119715,1.81226464982055
0.177972293738661,1.5377558686193,1.84153327189539
0.164013973999144,1.60337230548152,1.87137421772831
0.15080526867237,1.66895685953426,1.90115610609908
0.138318930822569,1.73448655628813,1.93046544412129
0.126528863316439,1.79994159078245,1.95903577789947
0.11541006661746,1.86530497786669,1.98670002638752
0.10493858905849,1.93056223729133,2.01335829173828
0.0950914794702647,1.99570111025943,2.0389560669436
0.107998648464246,2.04527382826734,1.87665757444619
0.121532870847401,2.09462679573382,1.7436805934704
0.135665708539005,2.14376244476568,1.6314413502635
0.150370084571001,2.19268354068814,1.53436048352515
0.165620216084223,2.24139311858897,1.44874292387188
0.181391550669083,2.28989442720208,1.37209268581935
0.197660705880436,2.3381908793895,1.30268649276498
0.214405411765235,2.38628600855244,1.23930487398483
0.231604456249976,2.43418343036721,1.1810607596216
0.249237633242878,2.48188680930041,1.12728926586421
0.233804846395248,2.37691582237237,1.07971678782589
0.219076496655955,2.27684013341246,1.03530096299711
0.205026639742312,2.18137108683782,0.993807084990897
0.19163043198987,2.09024032259849,0.955021249919649
0.178864080232337,2.00319821772189,0.918747773752229
0.166704794071228,1.9200124556385,0.884807133839409
0.155130740416568,1.84046671218773,0.853034282669133
0.144121000186322,1.76435944821477,0.823277232519108
0.133655527057546,1.69150279958593,0.795395842728745
0.123715108168364,1.62172155627943,0.769260762976564
0.12321400262706,1.56807443438685,0.854026779948
0.122717267202266,1.51640668662387,0.928493493965436
0.12222483144219,1.4666188467249,0.995139975779
0.121736626805307,1.41861778424664,1.05583596620775
0.121252586087059,1.37231625573383,1.11194187088449
0.120772644016084,1.32763249004045,1.1644264277331
0.120296736935731,1.28448980498573,1.21397048365704
0.119824802832427,1.24281625283923,1.26104907707039
0.119356781158018,1.20254429231565,1.30599289091597
0.118892612848901,1.1636104849573,1.34903281026029
0.121374505212225,1.23776721939685,1.36889052024117
0.123845223850904,1.31228884642842,1.38958940347288
0.126304573876886,1.38709794083074,1.41054996283158
0.128752386517677,1.46212613911013,1.43139013621603
0.131188517349646,1.53731320415925,1.45186077680339
0.133612844633799,1.61260618127415,1.47180240317209
0.136025267748462,1.68795863673204,1.49111607466979
0.138425705713483,1.76332997098237,1.50974372016031
0.140814095800889,1.83868479927187,1.52765482539166
0.143190392227222,1.91399239321655,1.54483741108992
0.133272667776772,1.85036081498399,1.54069474126972
0.123835761606629,1.78930717001283,1.53853442983743
0.114862797805652,1.73068913094664,1.53764835497152
0.106337596908071,1.67437389878317,1.53756710063063
0.0982446447684543,1.62023750164094,1.53797972251471
0.0905690628957732,1.56816414894898,1.53868072466313
0.0832965801752226,1.51804563638526,1.53953486921337
0.0764135059100863,1.46978079730603,1.54045375505113
0.0699067041193736,1.42327499678644,1.54138020031684
0.0637635690301975,1.37843966473581,1.54227781626215
0.0627065331214779,1.30485741864784,1.44344029696737
0.0616644269037871,1.23473840737272,1.36065025809304
0.060637019846781,1.16790187708641,1.28945281910322
0.0596240866717294,1.10417907927055,1.22690847704477
0.0586254071910715,1.04341238364916,1.17104280977242
0.0576407661535179,0.985454460949775,1.12050357568046
0.0566699530945003,0.930167529669134,1.0743440570229
0.0557127621917707,0.877422661534967,1.03188467417839
0.0547689921259601,0.827099140819898,0.992623823664218
0.0538384459459181,0.779083873085491,0.956180009985117
0.0481971191083497,0.778261255760535,1.06246664895013
0.0429302018085019,0.777197204474025,1.15570961380413
0.038025223626484,0.775906511897117,1.23904597290307
0.0334702145360689,0.774403276393838,1.31484746066981
0.0292536828969538,0.772700924828696,1.38484254382125
0.0253645944622924,0.770812235742361,1.4502635580597
0.0217923523526741,0.768749362708338,1.51197745928178
0.0185267779501645,0.766523857710946,1.57058962204389
0.0155580926683426,0.764146694408918,1.6265217211957
0.0128769005564605,0.76162829117018,1.68006828641219
0.0231919694179009,0.777420288005973,1.62375942112679
0.036312710681425,0.792833801929368,1.57987340736839
0.0521204652426273,0.807879391370981,1.54446989551249
0.0705020503933634,0.822567751454418,1.5149705706745
0.0913494962915577,0.836909643438936,1.48967182209081
0.114559795413392,0.850915833901926,1.46743788750211
0.140034664331863,0.864597042561534,1.44750465870833
0.167680317199701,0.87796389775569,1.42935281397614
0.197407250346863,0.891026898697876,1.41262510009746
0.229130037433296,0.903796383723315,1.39707207402544
0.215258326300831,0.899860059230991,1.45989601357955
0.202016110717677,0.895937222632227,1.51412648037737
0.189379706825592,0.892028817112617,1.56201345215309
0.177326447025032,0.88813571956263,1.60513545417674
0.165834633354831,0.884258744277644,1.64459270489758
0.154883493108162,0.88039864646211,1.68115047508913
0.144453136573228,0.876556125547733,1.7153420628805
0.134524516792915,0.872731828335123,1.74754130441944
0.125079391243065,0.868926351967922,1.77801298386545
0.00733237012023652,0.150950299770695,0.594986112229687
0.00739678831202023,0.166167068249654,0.579866918448007
0.00746109951123192,0.181890799632008,0.566728435047734
0.00752530382900124,0.198097931670144,0.555171958114547
0.00758940141217739,0.214766126172234,0.544888293765438
0.0076533924416598,0.231874203468067,0.535636622223449
0.00771727713078858,0.24940208041512,0.527228627775998
0.00778105572379183,0.267330711750104,0.519516493384473
0.00784472849428794,0.285642034602198,0.512383760172336
0.00790829574384122,0.304318915994496,0.505738329801274
0.00797175780056971,0.323345103169942,0.499507082396007
0.00724744035604035,0.331815635462618,0.414761502839145
0.00656300349744697,0.340301860905792,0.344059674266935
0.00591755300934295,0.348802511678954,0.284628732683885
0.0053102175850147,0.357316400617465,0.234382051644871
0.00474014819930842,0.365842416314186,0.19173161376934
0.00420651749930373,0.374379518499896,0.155454461106662
0.003708519212309,0.382926733686923,0.124596907113526
0.00324536757066739,0.391483151061333,0.0984053454928614
0.00281629675287879,0.40004791860982,0.0762759458745595
0.00242056034055845,0.408620239468232,0.0577178634466559
0.00215251130708753,0.40991392232171,0.0747529804993544
0.00190200288000328,0.411222479967265,0.0911992141454545
0.00166866420545929,0.412545376023304,0.106855382924152
0.00145213360634348,0.413882089927683,0.121665368490879
0.00125205833634898,0.415232116416966,0.135651867306683
0.00106809434091786,0.41659496502603,0.148876721534812
0.000899906024858527,0.417970159607058,0.161417681722721
0.000747166026443136,0.419357237867003,0.173355253773897
0.000609554997797481,0.420755750922697,0.184765668808817
0.000486761391401009,0.422165262872773,0.195717512305041
0.0004160816188432,0.447084418029225,0.1827391941609
0.000351348542411358,0.472408199892358,0.171566961184593
0.000292450210598632,0.498119240039921,0.161825812286794
0.000239277246915794,0.524201048773392,0.153231097505935
0.000191722783746856,0.550637968380679,0.145565112489004
0.000149682397989931,0.577415128893234,0.138660145297732
0.000113054048433072,0.604518406202535,0.132386080298537
8.17380148164846e-05,0.631934382408358,0.126641255713947
5.56368385336233e-05,0.659650308278341,0.121345668329796
3.46552649253403e-05,0.687654067704975,0.116435887796666
0.000113276748254601,0.654780019728518,0.120808574814275
0.000235917302296985,0.623189988748939,0.124675212772926
0.000401472468098225,0.592835460416464,0.128123494652509
0.000608868056942618,0.563670090588531,0.131226364388122
0.000857059286380324,0.535649600465824,0.134043916120701
0.0011450299415436,0.508731677066485,0.136625311730108
0.00147179156099152,0.482875878753961,0.139010563833165
0.00183638264634638,0.458043545549682,0.141232117665034
0.00223786789500753,0.434197713976688,0.143316213482583
0.00267533745525064,0.411303036194283,0.145284036688447
0.00410218610825878,0.401227559367919,0.124285871164107
0.00581809235495303,0.391413638632183,0.106597141727124
0.00781621236165547,0.381852633954529,0.0915483913419799
0.0100898839319928,0.37253625503403,0.0786365862180864
0.0126326214221935,0.363456545709979,0.0674797705557651
0.0154381108028701,0.354605869115234,0.0577847655773837
0.0185002048629392,0.345976893536467,0.0493239725103578
0.021812918551467,0.337562578945492,0.0419185875330946
0.0253704244533572,0.329356164167739,0.0354263720086601
0.029167048394921,0.321351154655801,0.0297326853044462
0.0218470586970479,0.327531842182685,0.0112443292272663
0.0156289701930772,0.333683357340735,0.00199712737781734
0.0104870204090175,0.339805577749937,-0.000154426945204761
0.00639612410659526,0.345898428423017,-0.0043500367630163
0.00333185444635804,0.351961877947425,-0.0135516731148458
0.0012704246919246,0.357995934913514,-0.0269657319802686
0.000188670439337219,0.364000644574079,-0.0439705115396702
-6.40323559645228e-05,0.369976085721321,-0.0640691491476831
-0.000874539413875843,0.375922367768106,-0.0868563017670273
-0.00259879260306912,0.381839628021169,-0.11199445911109
-0.00211447245403121,0.400908123391402,-0.0907635361937098
-0.00168369460011632,0.420188462917044,-0.0743810751840077
-0.00130509288970463,0.439669617055582,-0.0615408036417266
-0.000977338899585258,0.459341164657628,-0.0513230612418408
-0.000699140852870808,0.479193259205638,-0.0430736718998606
-0.000469242568775785,0.49921659690369,-0.0363225257447233
-0.000286422443295049,0.519402386516163,-0.0307283546036736
-0.000149492459848382,0.53974232085887,-0.0260409228588992
-5.72972289855786e-05,0.560228549851646,-0.0220748962608864
-8.71305627554189e-06,0.580853655046458,-0.0186916120027068
5.68149133108417e-06,0.568840598867678,-0.0265292823760812
5.89006804515587e-05,0.557141601091567,-0.0347724684399957
0.000166981031845518,0.545745667523399,-0.0432459232718913
0.000328570692881358,0.53464225944464,-0.0518411084698878
0.000542354479615393,0.52382127295163,-0.060491576764586
0.000807052837500012,0.513273019301462,-0.0691571129608684
0.00112142083233805,0.502988206212777,-0.0778135592032617
0.00148424717057856,0.492957920072069,-0.0864463320459108
